node	Algeria	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Cambodia	Canada	Chile	China	Colombia	Croatia	Czech Republic	Democratic Republic of the Congo	Denmark	Diamond Princess	Ecuador	Estonia	Finland	France	Gambia	Georgia	Germany	Ghana	Grand Princess	Greece	Hong Kong	Hungary	Iceland	India	Iran	Ireland	Israel	Italy	Japan	Jordan	Kuwait	Latvia	Lithuania	Luxembourg	Malaysia	Mexico	Nepal	Netherlands	New Zealand	Nigeria	Norway	Pakistan	Peru	Poland	Portugal	Qatar	Russia	Saudi Arabia	Senegal	Singapore	Slovakia	Slovenia	South Africa	South Korea	Spain	Sri Lanka	Sweden	Switzerland	Taiwan	Thailand	Turkey	USA	United Kingdom	Uruguay	Vietnam
root	2.2682797458410487e-234	6.785761546134532e-234	2.9584653425269837e-227	1.81218013607005e-233	4.526234920224138e-234	6.646368790339245e-230	7.773736327934896e-232	3.550401401018328e-231	2.1400582366159117e-231	6.798019258733666e-234	1.0	4.5262069660555926e-234	4.53244558568385e-234	9.081977623689175e-234	6.794018293213013e-234	1.357611422154812e-233	9.285426764874961e-231	4.527171260216172e-234	6.79235145838624e-234	3.460538639428215e-231	3.974613409648606e-231	6.785727196101482e-234	1.1399517061758165e-233	2.0752250188100606e-231	9.088935104935666e-234	3.565446065552253e-231	6.790358602139954e-234	7.100326296046978e-231	4.528877692818714e-234	9.099728650722631e-234	1.6219996503379088e-233	2.265369781897328e-234	2.3015315969424705e-231	4.52649907131686e-234	7.342900867400185e-234	3.7677194422954267e-231	1.130750351772732e-233	1.1309362470735493e-233	3.344070156399954e-231	2.263498570064374e-234	9.048758065767816e-234	9.269555682707157e-231	1.587267246018384e-233	4.38695191735803e-231	2.917524530040999e-231	1.1307677208295737e-233	2.2639526269937504e-234	2.3735609644726886e-233	2.2623947559508647e-234	2.2645415957585696e-234	1.5850812664885727e-233	2.5078195327604284e-233	6.511172261663262e-240	3.9301578786859583e-233	4.5295058818483305e-234	1.130822380134114e-233	3.781321071290727e-231	9.047924408688281e-234	6.792588537868106e-234	6.798092912265211e-234	3.326248506487615e-231	9.37869395905332e-232	5.537193712746772e-232	3.079030794521658e-231	2.509474105297999e-233	6.751089983619952e-229	4.7795927910429515e-231	2.2829147054722274e-233	3.8664092989672927e-230	3.2400511458107328e-229	6.821603017656412e-234	4.135154461476952e-231
n0	2.0438038399663086e-08	6.11422181523848e-08	1.6333686251199108e-07	1.6328369040028144e-07	4.0783048596648986e-08	3.1073173707827885e-07	3.8750627373141463e-07	2.0395260947650252e-08	4.130864507255608e-07	6.125266467082853e-08	0.9999797892077458	4.078279671926495e-08	4.083900898662573e-08	8.183197322031111e-08	6.121661449355607e-08	1.2232580407550892e-07	2.0482472009590384e-08	4.0786193572970485e-08	6.120159569604842e-08	8.154442243476233e-08	3.4649941281439266e-07	6.114190848375885e-08	1.0190069926432489e-07	4.960173618189649e-07	8.189466269639062e-08	6.125554585464823e-08	6.118363932511724e-08	6.154980542810019e-08	4.080686095395128e-08	8.158750773295766e-08	1.4614812685364078e-07	2.04118135041908e-08	1.2267652358374173e-07	4.0785402398719915e-08	2.345504525633014e-07	1.0220554824398704e-07	1.0188478362216291e-07	1.0190153347548133e-07	9.949955653119485e-06	2.0394958239773694e-08	8.153265273232276e-08	4.1009313473563955e-08	1.430186421411714e-07	2.039528364682827e-08	2.888594469532902e-07	1.0188634863837381e-07	2.0399049460435005e-08	1.2232099377976842e-07	2.0384999965379153e-08	2.0404356286567028e-08	1.42821677310649e-07	2.25315200533899e-07	5.86680672675776e-14	3.5412174264923844e-07	4.0812520964041015e-08	1.0189127364362023e-07	1.4295513878156193e-07	8.152514036510054e-08	6.120373181585279e-08	6.125316812246585e-08	1.020735024366178e-07	3.3065856547835816e-07	8.155020576661669e-08	1.4366100243744878e-07	2.261123990631869e-07	8.1715349441065e-08	8.158232007397616e-08	2.0569904792010844e-07	1.7451125731580352e-06	5.92663991927606e-07	6.146516305042873e-08	5.86680672675776e-08
n186	0.00014404871112733375	0.00043093459108399875	0.00115120952727167	0.0011508347665431732	0.00028744175303476935	0.12223690411505543	0.002332672466573939	0.00014374721268081564	0.0029114619342415315	0.0004317130258006672	0.5908818658253164	0.0002874399777855099	0.0002878361657417377	0.0005767574187347952	0.0004314589416527152	0.0008621607450832188	0.00014436188228964358	0.0002874639190458501	0.0004313530881269827	0.0005747307408691804	0.0024421518761367045	0.0004309324085180892	0.0007182031907838563	0.22113413966626577	0.0005771992585070222	0.0004317333325838846	0.00043122653038016865	0.00043380729445164067	0.00028760958417938426	0.0005750344090369472	0.0010300621270625194	0.00014386387624650186	0.0008646326404843443	0.00028745834279489873	0.0004475553213148354	0.0007203517875204482	0.0007180910162348901	0.0007182090703619501	0.000718097579820456	0.0001437450791747221	0.000574647787190633	0.0002890364835688852	0.001008005301915703	0.00014374737266617673	0.002035901401930129	0.0007181020465775632	0.00014377391438148132	0.0008621268417855121	0.0001436748925666174	0.00014381131725985674	0.0010066170801392611	0.001588037149144615	4.134966041734287e-10	0.0024958745850888055	0.0002876494763227903	0.0007181367583559211	0.0010075577258359873	0.0005745948395057958	0.00043136814364738246	0.0004317165741626428	0.0007194211195185395	0.0023305044862405077	0.0005747715021929116	0.0010125327018036005	0.0015936558596299835	0.000575935446255934	0.0005749978460569077	0.0014497811459978336	0.012299674363059065	0.0041771368905031275	0.00043321072910758345	0.0004134966041734287
EPI_ISL_406798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_428442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n191	0.00010930377949302097	0.0003269920234004971	0.0008735347323443739	0.0008732601364713746	0.00021811003892306297	0.0016618181952463547	0.15182565634022346	0.00010907500327240923	0.0022092095845366766	0.00032758269759643085	0.2385289844942343	0.00021810869186863897	0.00021840931823777758	0.00043764199780048997	0.000327389899219666	0.0006542052839668409	0.00010954141293937945	0.00021812685843341094	0.0003273095778454262	0.00043610416001775044	0.0018531068394254421	0.00032699036727528054	0.0005449706740328244	0.002019066585526872	0.00043797726464638395	0.00032759810632961315	0.0003272135461632082	0.0003291718230876184	0.00021823738874993391	0.0004363431549843016	0.0007816084067633805	0.0001091635272762607	0.0006560902574396611	0.0002181226271889963	0.00033960378936457057	0.0005466010235311151	0.0005448855562829399	0.0005449751354410693	0.0005448905367142383	0.00010907338437365082	0.00043604121498674593	0.00021932011621766438	0.0007648717464121983	0.00010907512466887639	0.001544844420714503	0.00054489392607767	0.00010909526445197002	0.0006541795582345687	0.00010902012696179618	0.0001091236456567608	0.0007638183674145517	0.0012049983718590283	3.1376012523800493e-10	0.0018938630075601948	0.0002182676588024199	0.0005449202652829135	0.0007645321268714144	0.00043600103842409	0.00032732100193432677	0.0003275889972886029	0.0005458948351225849	0.0017683900343241931	0.11094567948227013	0.0007683071254249689	0.0012092728158783633	0.00043701828726621554	0.00043630683872492043	0.001100090083799555	0.009333114283607802	0.45050561642320547	0.0003287191508886817	0.00031376012523800487
EPI_ISL_421234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_428454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_421256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPI_ISL_416349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
